TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2023-02-21 11:03:00,43.60,42.34,-49.16,20803.52,965.87,50763.16,13
2023-02-21 11:04:00,43.60,42.34,-49.12,20802.48,967.59,50764.47,13
2023-02-21 11:05:00,43.60,42.34,-49.11,20804.12,968.28,50766.40,13
2023-02-21 11:06:00,43.60,42.34,-49.12,20804.10,964.64,50768.39,13
2023-02-21 11:07:00,43.60,42.34,-49.10,20799.76,968.03,50769.96,13
2023-02-21 11:08:00,43.59,42.35,-49.08,20796.56,969.12,50770.26,13
2023-02-21 11:09:00,43.61,42.34,-49.13,20794.09,972.10,50770.37,13
2023-02-21 11:10:00,43.60,42.33,-49.10,20793.45,971.98,50770.62,13
2023-02-21 11:11:00,43.60,42.33,-49.10,20792.97,972.52,50770.34,13
2023-02-21 11:12:00,43.60,42.34,-49.13,20790.70,975.30,50770.57,13
2023-02-21 11:13:00,43.60,42.34,-49.13,20793.20,975.99,50771.52,13
2023-02-21 11:14:00,43.61,42.32,-49.11,20795.52,976.98,50773.23,13
2023-02-21 11:15:00,43.61,42.33,-49.11,20797.79,976.69,50774.83,13
2023-02-21 11:16:00,43.60,42.34,-49.15,20800.88,976.94,50777.83,13
2023-02-21 11:17:00,43.61,42.35,-49.08,20803.90,977.59,50780.37,13
2023-02-21 11:18:00,43.61,42.34,-49.11,20805.33,979.21,50783.22,13
2023-02-21 11:19:00,43.61,42.33,-49.11,20806.15,979.28,50784.59,13
2023-02-21 11:20:00,43.60,42.32,-49.09,20804.83,980.93,50785.95,13
2023-02-21 11:21:00,43.60,42.33,-49.08,20807.43,982.12,50786.84,13
2023-02-21 11:22:00,43.60,42.35,-49.09,20810.23,982.43,50787.78,13
2023-02-21 11:23:00,43.61,42.33,-49.17,20810.15,982.56,50788.46,13
2023-02-21 11:24:00,43.59,42.34,-49.10,20811.23,982.05,50788.47,13
2023-02-21 11:25:00,43.60,42.34,-49.10,20810.17,981.60,50788.20,13
2023-02-21 11:26:00,43.59,42.34,-49.10,20808.75,983.36,50787.97,13
2023-02-21 11:27:00,43.61,42.34,-49.13,20809.19,983.09,50788.05,13
2023-02-21 11:28:00,43.59,42.34,-49.11,20809.46,981.94,50788.38,13
2023-02-21 11:29:00,43.61,42.34,-49.08,20809.80,979.73,50788.53,13
2023-02-21 11:30:00,43.60,42.34,-49.10,20808.31,980.28,50788.97,13
2023-02-21 11:31:00,43.61,42.34,-49.10,20808.36,979.87,50789.50,13
2023-02-21 11:32:00,43.60,42.34,-49.12,20809.26,975.85,50789.24,13
2023-02-21 11:33:00,43.61,42.33,-49.11,20805.72,974.98,50789.61,13
2023-02-21 11:34:00,43.60,42.34,-49.10,20803.09,977.69,50790.38,13
2023-02-21 11:35:00,43.60,42.34,-49.10,20804.25,978.58,50791.43,13
2023-02-21 11:36:00,43.60,42.34,-49.13,20804.51,975.34,50791.86,13
2023-02-21 11:37:00,43.59,42.34,-49.13,20803.50,973.87,50792.82,13
2023-02-21 11:38:00,43.60,42.33,-49.12,20801.55,975.87,50793.97,13
2023-02-21 11:39:00,43.60,42.33,-49.11,20801.43,973.54,50794.24,13
2023-02-21 11:40:00,43.60,42.34,-49.10,20799.47,971.99,50794.77,13
2023-02-21 11:41:00,43.60,42.34,-49.14,20798.45,966.98,50795.63,13
2023-02-21 11:42:00,43.61,42.34,-49.10,20795.11,965.68,50796.13,13
2023-02-21 11:43:00,43.59,42.33,-49.13,20791.88,966.45,50795.98,13
2023-02-21 11:44:00,43.60,42.34,-49.12,20791.07,964.72,50796.10,13
2023-02-21 11:45:00,43.59,42.34,-49.12,20789.95,962.19,50796.29,13
2023-02-21 11:46:00,43.59,42.33,-49.12,20788.94,959.63,50796.85,13
2023-02-21 11:47:00,43.60,42.35,-49.16,20788.56,957.08,50797.97,13
2023-02-21 11:48:00,43.60,42.34,-49.10,20786.96,954.64,50799.39,13
2023-02-21 11:49:00,43.60,42.33,-49.10,20785.03,951.73,50799.82,13
2023-02-21 11:50:00,43.60,42.34,-49.12,20783.20,948.21,50799.94,13
2023-02-21 11:51:00,43.59,42.35,-49.11,20780.79,945.21,50800.39,13
2023-02-21 11:52:00,43.60,42.33,-49.09,20779.45,943.77,50800.46,13
2023-02-21 11:53:00,43.60,42.34,-49.11,20779.71,941.78,50801.16,13
2023-02-21 11:54:00,43.59,42.33,-49.13,20778.67,933.67,50801.72,13
2023-02-21 11:55:00,43.59,42.33,-49.11,20775.66,932.53,50803.31,13
2023-02-21 11:56:00,43.59,42.33,-49.13,20775.02,931.95,50804.99,13
2023-02-21 11:57:00,43.61,42.34,-49.10,20774.60,927.86,50806.39,13
2023-02-21 11:58:00,43.60,42.33,-49.13,20775.65,924.50,50808.02,13
2023-02-21 11:59:00,43.61,42.34,-49.08,20775.15,921.84,50808.80,13
2023-02-21 12:00:00,43.59,42.34,-49.13,20774.76,920.31,50809.29,13
2023-02-21 12:01:00,43.60,42.33,-49.10,20775.42,918.77,50809.14,13
2023-02-21 12:02:00,43.59,42.33,-49.11,20775.17,916.98,50809.05,13
2023-02-21 12:03:00,43.61,42.33,-49.11,20775.40,916.24,50808.58,13
2023-02-21 12:04:00,43.60,42.34,-49.15,20775.86,915.07,50808.08,13
2023-02-21 12:05:00,43.59,42.32,-49.17,20774.81,914.94,50807.40,13
2023-02-21 12:06:00,43.60,42.33,-49.13,20775.68,912.97,50807.01,13
2023-02-21 12:07:00,43.60,42.34,-49.09,20776.01,912.83,50806.52,13
2023-02-21 12:08:00,43.59,42.34,-49.12,20776.46,913.68,50806.09,13
2023-02-21 12:09:00,43.60,42.35,-49.09,20778.08,915.19,50806.34,13
2023-02-21 12:10:00,43.60,42.35,-49.10,20779.03,914.34,50806.71,13
2023-02-21 12:11:00,43.60,42.33,-49.13,20777.97,913.22,50806.83,13
2023-02-21 12:12:00,43.60,42.34,-49.15,20776.56,913.62,50807.38,13
2023-02-21 12:13:00,43.61,42.34,-49.10,20773.64,913.29,50807.79,13
2023-02-21 12:14:00,43.60,42.34,-49.12,20771.55,910.57,50808.03,13
2023-02-21 12:15:00,43.60,42.34,-49.10,20769.09,907.28,50808.74,13
2023-02-21 12:16:00,43.61,42.33,-49.15,20765.07,900.11,50808.53,13
2023-02-21 12:17:00,43.60,42.35,-49.07,20763.93,898.33,50808.57,13
2023-02-21 12:18:00,43.61,42.34,-49.11,20761.69,898.13,50809.36,13
2023-02-21 12:19:00,43.59,42.34,-49.15,20760.61,893.08,50809.12,13
2023-02-21 12:20:00,43.61,42.34,-49.13,20759.10,892.54,50809.16,13
2023-02-21 12:21:00,43.60,42.35,-49.12,20759.32,890.91,50808.64,13
2023-02-21 12:22:00,43.60,42.34,-49.13,20758.35,887.25,50808.23,13
2023-02-21 12:23:00,43.59,42.34,-49.13,20760.69,887.12,50808.96,13
2023-02-21 12:24:00,43.60,42.34,-49.10,20762.84,886.87,50809.47,13
2023-02-21 12:25:00,43.60,42.33,-49.14,20764.03,887.02,50808.88,13
2023-02-21 12:26:00,43.59,42.33,-49.10,20763.67,887.08,50808.02,13
2023-02-21 12:27:00,43.60,42.34,-49.12,20764.45,887.00,50806.09,13
2023-02-21 12:28:00,43.61,42.33,-49.10,20766.36,886.98,50805.02,13
2023-02-21 12:29:00,43.60,42.33,-49.12,20769.54,886.41,50804.91,13
2023-02-21 12:30:00,43.60,42.34,-49.11,20774.83,886.81,50805.27,13
2023-02-21 12:31:00,43.61,42.34,-49.09,20777.75,884.44,50805.70,13
2023-02-21 12:32:00,43.60,42.34,-49.12,20781.19,884.31,50805.54,13
2023-02-21 12:33:00,43.61,42.34,-49.11,20783.78,885.11,50805.76,13
2023-02-21 12:34:00,43.59,42.35,-49.11,20785.44,886.30,50805.75,13
2023-02-21 12:35:00,43.58,42.35,-49.18,20788.31,890.37,50806.35,13
2023-02-21 12:36:00,43.61,42.33,-49.10,20790.59,895.45,50806.29,13
2023-02-21 12:37:00,43.60,42.33,-49.10,20793.88,898.18,50806.15,13
2023-02-21 12:38:00,43.60,42.34,-49.11,20795.73,899.22,50805.20,13
2023-02-21 12:39:00,43.61,42.34,-49.12,20795.73,901.59,50803.98,13
2023-02-21 12:40:00,43.60,42.34,-49.12,20795.54,901.30,50802.43,13
2023-02-21 12:41:00,43.58,42.33,-49.11,20797.00,903.55,50801.51,13
2023-02-21 12:42:00,43.60,42.34,-49.13,20796.71,905.19,50800.45,13
2023-02-21 12:43:00,43.61,42.34,-49.12,20799.44,906.88,50799.88,13
2023-02-21 12:44:00,43.61,42.33,-49.10,20800.89,906.81,50799.43,13
2023-02-21 12:45:00,43.59,42.34,-49.14,20801.69,907.21,50799.02,13
2023-02-21 12:46:00,43.60,42.34,-49.10,20802.41,906.53,50798.98,13
2023-02-21 12:47:00,43.60,42.33,-49.08,20802.02,906.66,50798.43,13
2023-02-21 12:48:00,43.60,42.34,-49.13,20800.22,908.05,50797.87,13
2023-02-21 12:49:00,43.59,42.33,-49.11,20799.43,909.03,50797.33,13
2023-02-21 12:50:00,43.60,42.34,-49.15,20801.28,910.57,50797.90,13
2023-02-21 12:51:00,43.59,42.33,-49.12,20802.67,911.27,50797.91,13
2023-02-21 12:52:00,43.58,42.33,-49.14,20803.09,913.66,50798.05,13
2023-02-21 12:53:00,43.60,42.35,-49.10,20803.07,915.54,50798.80,13
2023-02-21 12:54:00,43.60,42.34,-49.09,20803.51,916.31,50799.99,13
2023-02-21 12:55:00,43.61,42.33,-49.10,20804.18,917.91,50800.58,13
2023-02-21 12:56:00,43.61,42.32,-49.11,20804.00,917.46,50800.77,13
2023-02-21 12:57:00,43.60,42.34,-49.10,20803.47,917.47,50800.90,13
2023-02-21 12:58:00,43.60,42.35,-49.08,20801.88,916.04,50801.74,13
2023-02-21 12:59:00,43.60,42.35,-49.10,20799.59,918.61,50802.99,13
2023-02-21 13:00:00,43.60,42.34,-49.11,20797.24,920.20,50803.83,13
2023-02-21 13:01:00,43.61,42.34,-49.11,20796.20,922.37,50805.16,13
2023-02-21 13:02:00,43.61,42.33,-49.10,20794.75,926.94,50806.05,13
2023-02-21 13:03:00,43.59,42.34,-49.10,20793.04,929.46,50806.34,13
2023-02-21 13:04:00,43.61,42.34,-49.10,20793.65,932.54,50807.06,13
2023-02-21 13:05:00,43.60,42.34,-49.09,20794.79,934.36,50807.55,13
2023-02-21 13:06:00,43.61,42.34,-49.11,20794.45,934.52,50808.01,13
2023-02-21 13:07:00,43.61,42.34,-49.10,20794.93,937.12,50809.35,13
2023-02-21 13:08:00,43.60,42.34,-49.13,20795.45,941.15,50810.59,13
2023-02-21 13:09:00,43.59,42.34,-49.08,20795.33,940.80,50811.09,13
2023-02-21 13:10:00,43.60,42.33,-49.10,20794.77,942.82,50812.06,13
2023-02-21 13:11:00,43.59,42.34,-49.12,20795.37,946.24,50812.74,13
2023-02-21 13:12:00,43.60,42.34,-49.06,20796.07,947.56,50813.44,13
2023-02-21 13:13:00,43.60,42.34,-49.10,20796.13,949.23,50814.47,13
2023-02-21 13:14:00,43.60,42.34,-49.16,20796.48,949.71,50815.08,13
2023-02-21 13:15:00,43.60,42.34,-49.09,20797.43,952.38,50816.10,13
2023-02-21 13:16:00,43.59,42.34,-49.12,20797.70,954.84,50817.58,13
2023-02-21 13:17:00,43.60,42.34,-49.14,20798.30,954.34,50817.88,13
2023-02-21 13:18:00,43.60,42.34,-49.13,20798.94,957.15,50818.89,13
2023-02-21 13:19:00,43.60,42.34,-49.16,20799.39,956.27,50819.54,13
2023-02-21 13:20:00,43.59,42.33,-49.09,20799.22,957.08,50820.23,13
2023-02-21 13:21:00,43.60,42.35,-49.10,20799.35,957.22,50821.21,13
2023-02-21 13:22:00,43.61,42.33,-49.09,20798.39,957.26,50822.11,13
2023-02-21 13:23:00,43.60,42.34,-49.14,20797.32,959.21,50823.33,13
2023-02-21 13:24:00,43.61,42.34,-49.15,20797.68,960.92,50823.89,13
2023-02-21 13:25:00,43.62,42.34,-49.13,20798.39,962.41,50824.40,13
2023-02-21 13:26:00,43.60,42.33,-49.14,20799.27,961.81,50824.72,13
2023-02-21 13:27:00,43.61,42.34,-49.11,20798.06,961.09,50825.46,13
2023-02-21 13:28:00,43.60,42.33,-49.09,20798.23,962.82,50826.46,13
2023-02-21 13:29:00,43.60,42.33,-49.11,20797.72,964.72,50827.22,13
2023-02-21 13:30:00,43.59,42.34,-49.11,20797.39,966.44,50827.76,13
2023-02-21 13:31:00,43.62,42.34,-49.11,20796.95,968.53,50828.63,13
2023-02-21 13:32:00,43.61,42.33,-49.13,20798.26,968.77,50829.17,13
2023-02-21 13:33:00,43.61,42.34,-49.18,20798.75,967.99,50829.52,13
2023-02-21 13:34:00,43.59,42.33,-49.10,20799.46,967.33,50829.79,13
2023-02-21 13:35:00,43.61,42.34,-49.08,20799.07,967.41,50829.98,13
2023-02-21 13:36:00,43.61,42.34,-49.10,20798.88,966.24,50830.36,13
2023-02-21 13:37:00,43.60,42.34,-49.09,20797.47,967.75,50830.72,13
2023-02-21 13:38:00,43.60,42.34,-49.10,20797.40,970.87,50831.25,13
2023-02-21 13:39:00,43.60,42.33,-49.10,20797.17,973.38,50831.61,13
2023-02-21 13:40:00,43.61,42.34,-49.10,20797.79,974.96,50832.06,13
2023-02-21 13:41:00,43.61,42.33,-49.10,20798.69,975.77,50832.42,13
2023-02-21 13:42:00,43.60,42.34,-49.11,20798.66,975.37,50832.83,13
2023-02-21 13:43:00,43.59,42.33,-49.11,20799.02,973.83,50832.96,13
2023-02-21 13:44:00,43.59,42.33,-49.15,20798.81,972.65,50833.55,13
2023-02-21 13:45:00,43.60,42.34,-49.10,20798.60,972.08,50834.02,13
2023-02-21 13:46:00,43.61,42.33,-49.13,20797.70,972.67,50834.82,13
2023-02-21 13:47:00,43.59,42.32,-49.11,20796.83,974.25,50835.43,13
2023-02-21 13:48:00,43.61,42.33,-49.14,20796.77,975.36,50835.77,13
2023-02-21 13:49:00,43.59,42.33,-49.11,20797.07,977.85,50836.37,13
2023-02-21 13:50:00,43.60,42.34,-49.08,20796.96,977.29,50836.42,13
2023-02-21 13:51:00,43.59,42.34,-49.10,20797.05,977.20,50836.58,13
2023-02-21 13:52:00,43.61,42.34,-49.10,20797.37,978.68,50836.77,13
2023-02-21 13:53:00,43.61,42.34,-49.11,20797.45,979.68,50836.81,13
2023-02-21 13:54:00,43.61,42.34,-49.10,20797.62,979.27,50836.82,13
2023-02-21 13:55:00,43.60,42.34,-49.12,20797.72,978.96,50836.83,13
2023-02-21 13:56:00,43.60,42.33,-49.13,20797.70,977.97,50836.86,13
2023-02-21 13:57:00,43.60,42.34,-49.14,20798.76,978.25,50836.94,13
2023-02-21 13:58:00,43.61,42.34,-49.12,20798.16,978.76,50836.95,13
2023-02-21 13:59:00,43.61,42.34,-49.16,20798.26,979.39,50837.12,13
2023-02-21 14:00:00,43.59,42.34,-49.06,20799.09,979.25,50837.39,13
2023-02-21 14:01:00,43.60,42.34,-49.11,20799.58,977.22,50837.16,13
2023-02-21 14:02:00,43.59,42.34,-49.07,20799.92,974.95,50836.89,13
2023-02-21 14:03:00,43.60,42.33,-49.09,20799.67,973.38,50836.87,13
2023-02-21 14:04:00,43.60,42.34,-49.11,20798.71,972.40,50836.93,13
2023-02-21 14:05:00,43.59,42.34,-49.10,20798.34,971.98,50836.93,13
2023-02-21 14:06:00,43.61,42.33,-49.11,20797.34,970.83,50837.41,13
2023-02-21 14:07:00,43.59,42.33,-49.12,20796.22,971.81,50837.87,13
2023-02-21 14:08:00,43.60,42.34,-49.10,20795.68,972.33,50838.17,13
2023-02-21 14:09:00,43.60,42.34,-49.11,20795.39,972.35,50838.21,13
2023-02-21 14:10:00,43.60,42.33,-49.10,20795.39,973.59,50838.41,13
2023-02-21 14:11:00,43.60,42.33,-49.10,20795.21,973.61,50838.34,13
2023-02-21 14:12:00,43.60,42.34,-49.09,20795.86,972.50,50837.93,13
2023-02-21 14:13:00,43.60,42.33,-49.11,20794.68,972.85,50838.08,13
2023-02-21 14:14:00,43.60,42.34,-49.10,20793.72,973.00,50838.26,13
2023-02-21 14:15:00,43.61,42.35,-49.15,20792.96,973.81,50838.54,13
2023-02-21 14:16:00,43.61,42.33,-49.14,20793.09,974.64,50838.75,13
2023-02-21 14:17:00,43.61,42.35,-49.11,20793.16,975.63,50838.78,13
2023-02-21 14:18:00,43.59,42.34,-49.14,20792.56,976.04,50839.02,13
2023-02-21 14:19:00,43.60,42.34,-49.13,20792.14,976.97,50838.99,13
2023-02-21 14:20:00,43.60,42.33,-49.12,20792.18,976.50,50839.14,13
2023-02-21 14:21:00,43.59,42.34,-49.12,20791.64,976.36,50838.96,13
2023-02-21 14:22:00,43.60,42.34,-49.11,20791.57,977.04,50838.99,13
2023-02-21 14:23:00,43.60,42.35,-49.12,20790.80,977.64,50839.15,13
2023-02-21 14:24:00,43.59,42.34,-49.13,20790.47,978.41,50839.47,13
2023-02-21 14:25:00,43.60,42.34,-49.10,20790.89,978.65,50839.43,13
2023-02-21 14:26:00,43.59,42.34,-49.15,20790.80,977.66,50839.24,13
2023-02-21 14:27:00,43.61,42.33,-49.12,20791.33,975.82,50839.25,13
2023-02-21 14:28:00,43.60,42.34,-49.10,20789.64,975.86,50839.65,13
2023-02-21 14:29:00,43.61,42.33,-49.13,20790.25,975.29,50839.61,13
2023-02-21 14:30:00,43.62,42.34,-49.08,20790.52,974.89,50839.57,13
2023-02-21 14:31:00,43.60,42.34,-49.11,20789.76,975.78,50839.54,13
2023-02-21 14:32:00,43.60,42.33,-49.12,20788.99,976.53,50839.54,13
2023-02-21 14:33:00,43.60,42.34,-49.08,20788.84,976.00,50839.90,13
2023-02-21 14:34:00,43.59,42.33,-49.08,20787.58,978.44,50840.45,13
2023-02-21 14:35:00,43.60,42.34,-49.08,20788.12,980.11,50840.69,13
2023-02-21 14:36:00,43.61,42.33,-49.11,20788.46,979.67,50840.62,13
2023-02-21 14:37:00,43.60,42.33,-49.09,20788.20,979.34,50840.53,13
2023-02-21 14:38:00,43.60,42.34,-49.12,20788.65,976.68,50840.27,13
2023-02-21 14:39:00,43.59,42.33,-49.10,20789.04,976.11,50840.39,13
2023-02-21 14:40:00,43.59,42.33,-49.11,20788.24,975.68,50840.68,13
2023-02-21 14:41:00,43.59,42.33,-49.11,20788.23,975.89,50840.87,13
2023-02-21 14:42:00,43.60,42.34,-49.08,20788.08,976.34,50840.88,13
2023-02-21 14:43:00,43.61,42.33,-49.11,20787.67,976.40,50841.13,13
2023-02-21 14:44:00,43.60,42.34,-49.10,20788.33,976.28,50841.26,13
2023-02-21 14:45:00,43.60,42.33,-49.12,20787.78,976.57,50841.05,13
2023-02-21 14:46:00,43.60,42.34,-49.11,20787.82,975.74,50841.02,13
2023-02-21 14:47:00,43.60,42.34,-49.13,20786.40,975.39,50841.25,13
2023-02-21 14:48:00,43.60,42.34,-49.08,20786.29,975.47,50841.37,13
2023-02-21 14:49:00,43.60,42.34,-49.08,20786.61,975.18,50841.41,13
2023-02-21 14:50:00,43.61,42.34,-49.10,20786.00,976.40,50841.36,13
2023-02-21 14:51:00,43.60,42.34,-49.08,20786.54,977.82,50841.65,13
2023-02-21 14:52:00,43.60,42.34,-49.11,20787.25,978.02,50841.78,13
2023-02-21 14:53:00,43.60,42.35,-49.15,20787.79,979.02,50841.34,13
2023-02-21 14:54:00,43.60,42.34,-49.10,20788.44,977.78,50841.18,13
2023-02-21 14:55:00,43.60,42.33,-49.11,20786.68,977.53,50841.72,13
2023-02-21 14:56:00,43.60,42.33,-49.10,20787.41,976.22,50841.78,13
2023-02-21 14:57:00,43.61,42.34,-49.16,20786.51,977.46,50842.21,13
2023-02-21 14:58:00,43.59,42.33,-49.10,20788.18,977.15,50841.84,13
2023-02-21 14:59:00,43.60,42.33,-49.09,20787.42,976.30,50841.80,13
2023-02-21 15:00:00,43.59,42.34,-49.11,20787.80,974.92,50841.92,13
2023-02-21 15:01:00,43.60,42.34,-49.07,20786.95,974.91,50841.98,13
2023-02-21 15:02:00,43.60,42.33,-49.07,20785.65,976.02,50842.36,13
2023-02-21 15:03:00,43.59,42.34,-49.11,20786.01,976.07,50842.19,13
2023-02-21 15:04:00,43.59,42.33,-49.10,20785.78,976.06,50842.45,13
2023-02-21 15:05:00,43.60,42.32,-49.16,20787.40,975.97,50842.16,13
2023-02-21 15:06:00,43.60,42.33,-49.11,20787.28,972.92,50842.09,13
2023-02-21 15:07:00,43.61,42.34,-49.10,20785.92,971.07,50842.06,13
2023-02-21 15:08:00,43.60,42.35,-49.10,20784.33,971.62,50842.47,13
2023-02-21 15:09:00,43.59,42.33,-49.07,20783.89,971.98,50842.63,13
2023-02-21 15:10:00,43.59,42.34,-49.10,20785.30,970.24,50842.44,13
2023-02-21 15:11:00,43.63,42.34,-49.13,20785.30,968.06,50842.45,13
2023-02-21 15:12:00,43.61,42.34,-49.15,20783.46,971.76,50843.00,13
2023-02-21 15:13:00,43.59,42.33,-49.07,20783.41,976.27,50843.19,13
2023-02-21 15:14:00,43.60,42.34,-49.11,20782.43,980.04,50843.20,13
2023-02-21 15:15:00,43.60,42.34,-49.13,20784.31,979.21,50842.75,13
2023-02-21 15:16:00,43.61,42.34,-49.13,20785.25,978.21,50842.63,13
2023-02-21 15:17:00,43.59,42.34,-49.13,20783.56,979.36,50842.69,13
2023-02-21 15:18:00,43.59,42.35,-49.08,20783.52,980.84,50842.60,13
2023-02-21 15:19:00,43.60,42.33,-49.10,20783.63,982.01,50842.48,13
2023-02-21 15:20:00,43.60,42.33,-49.08,20785.78,979.15,50842.03,13
2023-02-21 15:21:00,43.60,42.34,-49.12,20786.33,978.55,50841.80,13
2023-02-21 15:22:00,43.60,42.34,-49.17,20785.62,975.34,50841.63,13
2023-02-21 15:23:00,43.61,42.33,-49.12,20785.03,971.94,50841.52,13
2023-02-21 15:24:00,43.60,42.33,-49.15,20785.74,971.61,50841.63,13
2023-02-21 15:25:00,43.60,42.34,-49.11,20786.86,968.41,50841.64,13
2023-02-21 15:26:00,43.59,42.33,-49.10,20786.92,966.71,50841.70,13
2023-02-21 15:27:00,43.60,42.34,-49.14,20787.52,963.93,50841.95,13
2023-02-21 15:28:00,43.60,42.34,-49.12,20786.89,961.94,50842.13,13
2023-02-21 15:29:00,43.60,42.33,-49.13,20786.31,960.45,50842.36,13
2023-02-21 15:30:00,43.61,42.34,-49.11,20785.82,960.07,50842.60,13
2023-02-21 15:31:00,43.60,42.33,-49.12,20784.95,961.43,50842.96,13
2023-02-21 15:32:00,43.61,42.33,-49.17,20785.10,961.72,50842.81,13
2023-02-21 15:33:00,43.58,42.33,-49.13,20785.06,961.94,50843.17,13
2023-02-21 15:34:00,43.60,42.33,-49.10,20785.08,961.12,50843.06,13
2023-02-21 15:35:00,43.59,42.34,-49.14,20784.51,962.42,50843.27,13
2023-02-21 15:36:00,43.61,42.33,-49.15,20784.03,962.82,50843.17,13
2023-02-21 15:37:00,43.60,42.32,-49.12,20783.72,963.20,50843.21,13
2023-02-21 15:38:00,43.61,42.35,-49.10,20784.06,962.07,50843.26,13
2023-02-21 15:39:00,43.59,42.34,-49.09,20784.28,961.40,50843.40,13
2023-02-21 15:40:00,43.60,42.33,-49.15,20783.48,960.51,50843.48,13
2023-02-21 15:41:00,43.62,42.34,-49.13,20783.44,959.97,50843.60,13
2023-02-21 15:42:00,43.59,42.35,-49.11,20782.38,962.09,50844.05,13
2023-02-21 15:43:00,43.59,42.34,-49.10,20781.49,964.45,50844.06,13
2023-02-21 15:44:00,43.59,42.34,-49.14,20781.64,965.56,50843.94,13
2023-02-21 15:45:00,43.60,42.33,-49.11,20782.53,965.25,50843.88,13
2023-02-21 15:46:00,43.59,42.34,-49.10,20782.76,965.15,50843.79,13
2023-02-21 15:47:00,43.58,42.34,-49.15,20783.35,963.85,50843.54,13
2023-02-21 15:48:00,43.60,42.34,-49.07,20784.02,958.97,50843.22,13
2023-02-21 15:49:00,43.61,42.33,-49.11,20778.65,965.78,50844.64,13
2023-02-21 15:50:00,43.61,42.33,-49.12,20780.89,962.63,50843.74,13
2023-02-21 15:51:00,43.61,42.34,-49.06,20782.61,960.20,50843.95,13
2023-02-21 15:52:00,43.60,42.33,-49.11,20783.81,958.73,50844.25,13
2023-02-21 15:53:00,43.60,42.33,-49.10,20784.13,955.41,50844.15,13
2023-02-21 15:54:00,43.60,42.33,-49.15,20782.99,957.21,50844.61,13
2023-02-21 15:55:00,43.59,42.35,-49.13,20781.01,959.31,50844.98,13
2023-02-21 15:56:00,43.59,42.33,-49.08,20780.47,961.19,50844.82,13
2023-02-21 15:57:00,43.61,42.33,-49.10,20780.05,962.25,50844.99,13
2023-02-21 15:58:00,43.61,42.34,-49.14,20780.24,963.55,50844.98,13
2023-02-21 15:59:00,43.60,42.34,-49.19,20781.07,962.73,50844.83,13
2023-02-21 16:00:00,43.58,42.33,-49.14,20781.47,962.33,50844.84,13
2023-02-21 16:01:00,43.60,42.34,-49.13,20781.82,961.74,50844.58,13
2023-02-21 16:02:00,43.61,42.34,-49.09,20780.50,962.82,50844.73,13
2023-02-21 16:03:00,43.60,42.33,-49.09,20780.27,962.70,50844.52,13
2023-02-21 16:04:00,43.61,42.34,-49.10,20779.98,964.16,50844.79,13
2023-02-21 16:05:00,43.59,42.33,-49.10,20778.96,966.51,50844.91,13
2023-02-21 16:06:00,43.60,42.34,-49.11,20778.95,965.11,50844.58,13
2023-02-21 16:07:00,43.59,42.33,-49.16,20777.36,966.41,50844.84,13
2023-02-21 16:08:00,43.62,42.34,-49.10,20780.48,965.32,50844.61,13
2023-02-21 16:09:00,43.59,42.33,-49.12,20782.39,962.35,50844.43,13
2023-02-21 16:10:00,43.60,42.34,-49.13,20782.62,960.06,50844.61,13
2023-02-21 16:11:00,43.61,42.34,-49.14,20781.01,959.01,50845.12,13
2023-02-21 16:12:00,43.60,42.33,-49.08,20779.35,959.25,50845.46,13
2023-02-21 16:13:00,43.60,42.34,-49.11,20779.50,961.27,50845.84,13
2023-02-21 16:14:00,43.61,42.33,-49.08,20779.65,959.73,50845.93,13
2023-02-21 16:15:00,43.60,42.34,-49.10,20779.68,959.04,50846.07,13
2023-02-21 16:16:00,43.59,42.34,-49.11,20778.60,960.29,50846.45,13
2023-02-21 16:17:00,43.61,42.34,-49.10,20777.98,961.43,50846.55,13
2023-02-21 16:18:00,43.60,42.33,-49.10,20778.79,960.82,50846.60,13
2023-02-21 16:19:00,43.59,42.33,-49.13,20779.08,959.92,50846.36,13
2023-02-21 16:20:00,43.60,42.33,-49.08,20778.89,959.20,50846.60,13
2023-02-21 16:21:00,43.61,42.33,-49.11,20778.31,959.62,50846.49,13
2023-02-21 16:22:00,43.61,42.33,-49.09,20778.13,959.46,50846.42,13
2023-02-21 16:23:00,43.60,42.34,-49.11,20777.21,959.34,50846.76,13
2023-02-21 16:24:00,43.60,42.34,-49.14,20776.95,958.71,50846.83,13
2023-02-21 16:25:00,43.61,42.34,-49.11,20776.33,959.20,50847.04,13
2023-02-21 16:26:00,43.60,42.34,-49.10,20776.00,960.27,50846.92,13
2023-02-21 16:27:00,43.63,42.34,-49.10,20776.88,959.26,50847.17,13
2023-02-21 16:28:00,43.62,42.33,-49.13,20777.47,959.36,50847.04,13
2023-02-21 16:29:00,43.59,42.33,-49.11,20777.68,960.68,50847.15,13
2023-02-21 16:30:00,43.61,42.33,-49.14,20777.77,959.13,50847.52,13
2023-02-21 16:31:00,43.59,42.34,-49.13,20776.34,959.13,50847.47,13
2023-02-21 16:32:00,43.60,42.33,-49.12,20775.53,959.54,50847.63,13
2023-02-21 16:33:00,43.60,42.34,-49.10,20775.40,959.99,50847.47,13
2023-02-21 16:34:00,43.60,42.33,-49.09,20776.05,960.04,50847.52,13
